source,target,weight,time
172,919,1,12
919,172,1,12
172,110,1,12
110,172,1,12
172,144,1,12
144,172,1,12
172,42,1,12
42,172,1,12
172,188,1,12
188,172,1,12
172,1100,1,12
1100,172,1,12
172,151,1,12
151,172,1,12
172,92,1,12
92,172,1,12
172,690,1,12
690,172,1,12
173,104,1,12
104,173,1,12
173,1259,1,12
1259,173,1,12
173,1756,1,12
1756,173,1,12
173,150,1,12
150,173,1,12
173,1715,1,12
1715,173,1,12
173,97,1,12
97,173,1,12
173,766,1,12
766,173,1,12
173,160,1,12
160,173,1,12
173,174,1,12
174,173,1,12
107,169,1,12
169,107,1,12
107,652,1,12
652,107,1,12
107,156,1,12
156,107,1,12
107,147,1,12
147,107,1,12
107,278,1,12
278,107,1,12
162,218,1,12
218,162,1,12
162,220,1,12
220,162,1,12
162,145,1,12
145,162,1,12
162,192,1,12
192,162,1,12
162,1741,1,12
1741,162,1,12
162,178,1,12
178,162,1,12
162,187,1,12
187,162,1,12
162,191,1,12
191,162,1,12
162,444,1,12
444,162,1,12
162,1765,1,12
1765,162,1,12
162,205,1,12
205,162,1,12
187,132,1,12
132,187,1,12
187,205,1,12
205,187,1,12
187,218,1,12
218,187,1,12
187,191,1,12
191,187,1,12
187,1765,1,12
1765,187,1,12
187,160,1,12
160,187,1,12
187,249,1,12
249,187,1,12
187,1795,1,12
1795,187,1,12
187,162,1,12
162,187,1,12
187,1002,1,12
1002,187,1,12
187,178,1,12
178,187,1,12
187,1793,1,12
1793,187,1,12
187,95,1,12
95,187,1,12
187,841,1,12
841,187,1,12
149,199,1,12
199,149,1,12
197,1804,1,12
1804,197,1,12
197,113,1,12
113,197,1,12
197,151,1,12
151,197,1,12
197,393,1,12
393,197,1,12
197,282,1,12
282,197,1,12
197,1095,1,12
1095,197,1,12
197,463,1,12
463,197,1,12
197,1093,1,12
1093,197,1,12
197,1204,1,12
1204,197,1,12
197,262,1,12
262,197,1,12
193,1842,1,12
1842,193,1,12
193,249,1,12
249,193,1,12
193,145,1,12
145,193,1,12
193,1192,1,12
1192,193,1,12
193,151,1,12
151,193,1,12
193,132,1,12
132,193,1,12
193,137,1,12
137,193,1,12
193,43,1,12
43,193,1,12
193,270,1,12
270,193,1,12
199,1792,1,12
1792,199,1,12
199,91,1,12
91,199,1,12
199,270,1,12
270,199,1,12
199,1807,1,12
1807,199,1,12
181,104,1,12
104,181,1,12
181,70,1,12
70,181,1,12
181,1213,1,12
1213,181,1,12
181,1258,1,12
1258,181,1,12
181,118,1,12
118,181,1,12
181,102,1,12
102,181,1,12
181,1111,1,12
1111,181,1,12
181,209,1,12
209,181,1,12
181,1211,1,12
1211,181,1,12
181,167,1,12
167,181,1,12
181,1082,1,12
1082,181,1,12
150,126,1,12
126,150,1,12
150,88,1,12
88,150,1,12
150,110,1,12
110,150,1,12
150,152,1,12
152,150,1,12
150,0,1,12
0,150,1,12
150,176,1,12
176,150,1,12
150,219,1,12
219,150,1,12
150,1102,1,12
1102,150,1,12
91,185,1,12
185,91,1,12
91,94,1,12
94,91,1,12
91,523,1,12
523,91,1,12
91,1832,1,12
1832,91,1,12
91,1816,1,12
1816,91,1,12
91,1764,1,12
1764,91,1,12
91,179,1,12
179,91,1,12
91,171,1,12
171,91,1,12
91,1756,1,12
1756,91,1,12
91,364,1,12
364,91,1,12
91,1814,1,12
1814,91,1,12
91,1745,1,12
1745,91,1,12
91,1782,1,12
1782,91,1,12
91,213,1,12
213,91,1,12
91,1299,1,12
1299,91,1,12
91,1713,1,12
1713,91,1,12
91,6,1,12
6,91,1,12
91,76,1,12
76,91,1,12
91,1812,1,12
1812,91,1,12
91,2,1,12
2,91,1,12
88,104,1,12
104,88,1,12
88,317,1,12
317,88,1,12
88,1355,1,12
1355,88,1,12
88,91,1,12
91,88,1,12
88,144,1,12
144,88,1,12
88,1804,1,12
1804,88,1,12
88,91,1,12
91,88,1,12
88,919,1,12
919,88,1,12
88,203,1,12
203,88,1,12
88,257,1,12
257,88,1,12
157,300,1,12
300,157,1,12
157,226,1,12
226,157,1,12
157,145,1,12
145,157,1,12
157,236,1,12
236,157,1,12
157,103,1,12
103,157,1,12
157,1707,1,12
1707,157,1,12
126,1299,1,12
1299,126,1,12
126,259,1,12
259,126,1,12
126,145,1,12
145,126,1,12
126,1750,1,12
1750,126,1,12
126,317,1,12
317,126,1,12
126,352,1,12
352,126,1,12
126,151,1,12
151,126,1,12
126,171,1,12
171,126,1,12
126,149,1,12
149,126,1,12
126,523,1,12
523,126,1,12
126,167,1,12
167,126,1,12
126,130,1,12
130,126,1,12
126,919,1,12
919,126,1,12
126,257,1,12
257,126,1,12
126,9,1,12
9,126,1,12
126,119,1,12
119,126,1,12
126,384,1,12
384,126,1,12
155,224,1,12
224,155,1,12
155,863,1,12
863,155,1,12
155,119,1,12
119,155,1,12
155,886,1,12
886,155,1,12
155,208,1,12
208,155,1,12
155,276,1,12
276,155,1,12
155,66,1,12
66,155,1,12
155,139,1,12
139,155,1,12
158,305,1,12
305,158,1,12
158,135,1,12
135,158,1,12
158,151,1,12
151,158,1,12
158,227,1,12
227,158,1,12
128,1795,1,12
1795,128,1,12
128,1847,1,12
1847,128,1,12
128,205,1,12
205,128,1,12
128,1824,1,12
1824,128,1,12
128,1831,1,12
1831,128,1,12
160,115,1,12
115,160,1,12
160,159,1,12
159,160,1,12
160,237,1,12
237,160,1,12
160,160,1,12
160,160,1,12
176,165,1,12
165,176,1,12
200,187,1,12
187,200,1,12
200,38,1,12
38,200,1,12
200,163,1,12
163,200,1,12
200,210,1,12
210,200,1,12
200,141,1,12
141,200,1,12
93,197,1,12
197,93,1,12
93,44,1,12
44,93,1,12
103,1809,1,12
1809,103,1,12
103,0,1,12
0,103,1,12
103,608,1,12
608,103,1,12
103,317,1,12
317,103,1,12
103,393,1,12
393,103,1,12
103,1286,1,12
1286,103,1,12
103,680,1,12
680,103,1,12
146,343,1,12
343,146,1,12
146,1269,1,12
1269,146,1,12
146,79,1,12
79,146,1,12
146,1342,1,12
1342,146,1,12
146,333,1,12
333,146,1,12
146,189,1,12
189,146,1,12
146,1222,1,12
1222,146,1,12
115,1842,1,12
1842,115,1,12
115,135,1,12
135,115,1,12
115,1307,1,12
1307,115,1,12
115,192,1,12
192,115,1,12
115,1100,1,12
1100,115,1,12
115,179,1,12
179,115,1,12
115,107,1,12
107,115,1,12
115,305,1,12
305,115,1,12
115,1093,1,12
1093,115,1,12
115,1286,1,12
1286,115,1,12
115,1105,1,12
1105,115,1,12
115,270,1,12
270,115,1,12
116,1299,1,12
1299,116,1,12
116,145,1,12
145,116,1,12
116,104,1,12
104,116,1,12
116,1193,1,12
1193,116,1,12
116,364,1,12
364,116,1,12
116,1834,1,12
1834,116,1,12
116,705,1,12
705,116,1,12
116,583,1,12
583,116,1,12
116,150,1,12
150,116,1,12
116,94,1,12
94,116,1,12
116,445,1,12
445,116,1,12
116,861,1,12
861,116,1,12
116,39,1,12
39,116,1,12
116,2,1,12
2,116,1,12
116,48,1,12
48,116,1,12
116,119,1,12
119,116,1,12
116,119,1,12
119,116,1,12
116,1096,1,12
1096,116,1,12
198,532,1,12
532,198,1,12
198,1283,1,12
1283,198,1,12
198,152,1,12
152,198,1,12
198,176,1,12
176,198,1,12
198,88,1,12
88,198,1,12
198,26,1,12
26,198,1,12
198,79,1,12
79,198,1,12
95,177,1,12
177,95,1,12
95,281,1,12
281,95,1,12
95,1253,1,12
1253,95,1,12
95,946,1,12
946,95,1,12
95,153,1,12
153,95,1,12
95,42,1,12
42,95,1,12
95,1264,1,12
1264,95,1,12
95,111,1,12
111,95,1,12
95,198,1,12
198,95,1,12
95,127,1,12
127,95,1,12
95,164,1,12
164,95,1,12
95,1120,1,12
1120,95,1,12
95,1338,1,12
1338,95,1,12
95,170,1,12
170,95,1,12
111,157,1,12
157,111,1,12
111,179,1,12
179,111,1,12
111,162,1,12
162,111,1,12
111,270,1,12
270,111,1,12
111,841,1,12
841,111,1,12
111,175,1,12
175,111,1,12
163,162,1,12
162,163,1,12
163,272,1,12
272,163,1,12
163,151,1,12
151,163,1,12
163,1789,1,12
1789,163,1,12
163,1198,1,12
1198,163,1,12
163,1725,1,12
1725,163,1,12
163,1811,1,12
1811,163,1,12
113,225,1,12
225,113,1,12
113,189,1,12
189,113,1,12
113,156,1,12
156,113,1,12
113,213,1,12
213,113,1,12
113,991,1,12
991,113,1,12
113,137,1,12
137,113,1,12
113,304,1,12
304,113,1,12
118,900,1,12
900,118,1,12
118,97,1,12
97,118,1,12
118,211,1,12
211,118,1,12
118,1048,1,12
1048,118,1,12
118,164,1,12
164,118,1,12
118,163,1,12
163,118,1,12
143,197,1,12
197,143,1,12
143,865,1,12
865,143,1,12
143,87,1,12
87,143,1,12
143,193,1,12
193,143,1,12
143,213,1,12
213,143,1,12
143,1342,1,12
1342,143,1,12
143,156,1,12
156,143,1,12
143,180,1,12
180,143,1,12
143,523,1,12
523,143,1,12
143,712,1,12
712,143,1,12
189,212,1,12
212,189,1,12
189,1805,1,12
1805,189,1,12
189,179,1,12
179,189,1,12
189,167,1,12
167,189,1,12
189,1720,1,12
1720,189,1,12
189,257,1,12
257,189,1,12
189,1299,1,12
1299,189,1,12
189,364,1,12
364,189,1,12
189,266,1,12
266,189,1,12
189,1100,1,12
1100,189,1,12
189,453,1,12
453,189,1,12
189,132,1,12
132,189,1,12
189,175,1,12
175,189,1,12
192,7,1,12
7,192,1,12
192,1733,1,12
1733,192,1,12
192,1817,1,12
1817,192,1,12
192,266,1,12
266,192,1,12
192,1783,1,12
1783,192,1,12
192,1306,1,12
1306,192,1,12
192,1747,1,12
1747,192,1,12
192,919,1,12
919,192,1,12
178,222,1,12
222,178,1,12
178,1757,1,12
1757,178,1,12
178,205,1,12
205,178,1,12
178,1824,1,12
1824,178,1,12
178,1831,1,12
1831,178,1,12
178,1713,1,12
1713,178,1,12
178,1720,1,12
1720,178,1,12
178,104,1,12
104,178,1,12
178,1780,1,12
1780,178,1,12
180,77,1,12
77,180,1,12
180,75,1,12
75,180,1,12
180,179,1,12
179,180,1,12
180,151,1,12
151,180,1,12
180,1201,1,12
1201,180,1,12
180,82,1,12
82,180,1,12
180,133,1,12
133,180,1,12
180,175,1,12
175,180,1,12
190,1813,1,12
1813,190,1,12
190,1193,1,12
1193,190,1,12
190,1832,1,12
1832,190,1,12
190,88,1,12
88,190,1,12
190,1780,1,12
1780,190,1,12
190,152,1,12
152,190,1,12
185,205,1,12
205,185,1,12
185,0,1,12
0,185,1,12
185,139,1,12
139,185,1,12
185,1295,1,12
1295,185,1,12
185,113,1,12
113,185,1,12
185,209,1,12
209,185,1,12
185,1727,1,12
1727,185,1,12
185,119,1,12
119,185,1,12
185,931,1,12
931,185,1,12
129,216,1,12
216,129,1,12
129,228,1,12
228,129,1,12
129,150,1,12
150,129,1,12
129,305,1,12
305,129,1,12
129,1014,1,12
1014,129,1,12
129,306,1,12
306,129,1,12
129,1288,1,12
1288,129,1,12
148,747,1,12
747,148,1,12
174,1385,1,12
1385,174,1,12
174,325,1,12
325,174,1,12
174,375,1,12
375,174,1,12
174,255,1,12
255,174,1,12
174,214,1,12
214,174,1,12
174,499,1,12
499,174,1,12
174,652,1,12
652,174,1,12
174,160,1,12
160,174,1,12
174,169,1,12
169,174,1,12
147,1354,1,12
1354,147,1,12
147,1794,1,12
1794,147,1,12
147,997,1,12
997,147,1,12
147,1834,1,12
1834,147,1,12
147,107,1,12
107,147,1,12
147,78,1,12
78,147,1,12
147,143,1,12
143,147,1,12
147,165,1,12
165,147,1,12
147,165,1,12
165,147,1,12
147,213,1,12
213,147,1,12
147,218,1,12
218,147,1,12
106,924,1,12
924,106,1,12
106,1285,1,12
1285,106,1,12
106,152,1,12
152,106,1,12
106,151,1,12
151,106,1,12
106,94,1,12
94,106,1,12
139,218,1,12
218,139,1,12
139,132,1,12
132,139,1,12
139,654,1,12
654,139,1,12
139,147,1,12
147,139,1,12
139,270,1,12
270,139,1,12
154,1813,1,12
1813,154,1,12
154,602,1,12
602,154,1,12
154,224,1,12
224,154,1,12
154,1832,1,12
1832,154,1,12
154,1735,1,12
1735,154,1,12
152,1319,1,12
1319,152,1,12
152,1838,1,12
1838,152,1,12
152,1847,1,12
1847,152,1,12
152,249,1,12
249,152,1,12
152,238,1,12
238,152,1,12
152,1831,1,12
1831,152,1,12
152,1727,1,12
1727,152,1,12
152,1720,1,12
1720,152,1,12
152,1819,1,12
1819,152,1,12
152,141,1,12
141,152,1,12
121,159,1,12
159,121,1,12
121,1293,1,12
1293,121,1,12
121,86,1,12
86,121,1,12
121,133,1,12
133,121,1,12
121,44,1,12
44,121,1,12
121,0,1,12
0,121,1,12
121,1325,1,12
1325,121,1,12
121,212,1,12
212,121,1,12
121,1291,1,12
1291,121,1,12
108,919,1,12
919,108,1,12
108,1327,1,12
1327,108,1,12
108,144,1,12
144,108,1,12
108,206,1,12
206,108,1,12
108,161,1,12
161,108,1,12
108,582,1,12
582,108,1,12
108,286,1,12
286,108,1,12
108,84,1,12
84,108,1,12
108,87,1,12
87,108,1,12
85,1325,1,12
1325,85,1,12
85,300,1,12
300,85,1,12
85,317,1,12
317,85,1,12
85,145,1,12
145,85,1,12
85,103,1,12
103,85,1,12
85,220,1,12
220,85,1,12
85,307,1,12
307,85,1,12
85,270,1,12
270,85,1,12
85,919,1,12
919,85,1,12
99,98,1,12
98,99,1,12
99,86,1,12
86,99,1,12
99,364,1,12
364,99,1,12
99,97,1,12
97,99,1,12
99,118,1,12
118,99,1,12
99,82,1,12
82,99,1,12
99,150,1,12
150,99,1,12
99,9,1,12
9,99,1,12
99,126,1,12
126,99,1,12
99,106,1,12
106,99,1,12
99,1714,1,12
1714,99,1,12
99,167,1,12
167,99,1,12
99,582,1,12
582,99,1,12
99,1366,1,12
1366,99,1,12
99,148,1,12
148,99,1,12
99,712,1,12
712,99,1,12
99,1140,1,12
1140,99,1,12
159,1299,1,12
1299,159,1,12
159,16,1,12
16,159,1,12
124,123,1,12
123,124,1,12
124,1271,1,12
1271,124,1,12
124,81,1,12
81,124,1,12
112,393,1,12
393,112,1,12
112,1826,1,12
1826,112,1,12
112,1778,1,12
1778,112,1,12
112,1738,1,12
1738,112,1,12
112,1740,1,12
1740,112,1,12
112,151,1,12
151,112,1,12
112,1820,1,12
1820,112,1,12
101,137,1,12
137,101,1,12
125,1344,1,12
1344,125,1,12
125,1349,1,12
1349,125,1,12
125,76,1,12
76,125,1,12
125,1244,1,12
1244,125,1,12
134,16,1,12
16,134,1,12
134,188,1,12
188,134,1,12
134,1259,1,12
1259,134,1,12
195,199,1,12
199,195,1,12
195,101,1,12
101,195,1,12
195,175,1,12
175,195,1,12
195,975,1,12
975,195,1,12
140,279,1,12
279,140,1,12
1282,849,1,8
849,1282,1,8
1282,1028,1,8
1028,1282,1,8
1297,606,1,8
606,1297,1,8
1297,648,1,8
648,1297,1,8
1297,861,1,8
861,1297,1,8
1297,940,1,8
940,1297,1,8
1307,0,1,8
0,1307,1,8
1307,620,1,8
620,1307,1,8
1307,1187,1,8
1187,1307,1,8
1387,1133,1,8
1133,1387,1,8
1387,956,1,8
956,1387,1,8
1387,1247,1,8
1247,1387,1,8
1387,981,1,8
981,1387,1,8
1387,30,1,8
30,1387,1,8
1308,531,1,8
531,1308,1,8
1308,620,1,8
620,1308,1,8
1350,840,1,8
840,1350,1,8
1350,1045,1,8
1045,1350,1,8
1350,499,1,8
499,1350,1,8
1350,357,1,8
357,1350,1,8
1337,28,1,8
28,1337,1,8
1337,714,1,8
714,1337,1,8
1337,1322,1,8
1322,1337,1,8
1337,1244,1,8
1244,1337,1,8
1337,946,1,8
946,1337,1,8
1337,898,1,8
898,1337,1,8
1337,1113,1,8
1113,1337,1,8
1337,879,1,8
879,1337,1,8
1317,1076,1,8
1076,1317,1,8
1291,1272,1,8
1272,1291,1,8
1336,1022,1,8
1022,1336,1,8
1336,979,1,8
979,1336,1,8
1336,1126,1,8
1126,1336,1,8
1336,1266,1,8
1266,1336,1,8
1336,1335,1,8
1335,1336,1,8
1336,1127,1,8
1127,1336,1,8
1374,71,1,8
71,1374,1,8
1374,884,1,8
884,1374,1,8
1374,494,1,8
494,1374,1,8
1374,79,1,8
79,1374,1,8
1374,1236,1,8
1236,1374,1,8
1380,1026,1,8
1026,1380,1,8
1380,589,1,8
589,1380,1,8
1380,73,1,8
73,1380,1,8
1380,424,1,8
424,1380,1,8
1380,513,1,8
513,1380,1,8
1380,79,1,8
79,1380,1,8
1380,515,1,8
515,1380,1,8
1380,1232,1,8
1232,1380,1,8
1380,657,1,8
657,1380,1,8
1380,66,1,8
66,1380,1,8
1371,343,1,8
343,1371,1,8
1286,924,1,8
924,1286,1,8
1286,1093,1,8
1093,1286,1,8
1313,790,1,8
790,1313,1,8
1313,877,1,8
877,1313,1,8
1305,1002,1,8
1002,1305,1,8
1305,1003,1,8
1003,1305,1,8
1339,564,1,8
564,1339,1,8
1325,795,1,8
795,1325,1,8
1325,1,1,8
1,1325,1,8
1325,78,1,8
78,1325,1,8
1325,1146,1,8
1146,1325,1,8
1352,684,1,8
684,1352,1,8
1352,616,1,8
616,1352,1,8
1352,615,1,8
615,1352,1,8
1352,1079,1,8
1079,1352,1,8
1352,1246,1,8
1246,1352,1,8
1352,1244,1,8
1244,1352,1,8
1352,30,1,8
30,1352,1,8
1352,1258,1,8
1258,1352,1,8
1352,958,1,8
958,1352,1,8
1389,1052,1,8
1052,1389,1,8
1389,900,1,8
900,1389,1,8
1389,491,1,8
491,1389,1,8
1389,640,1,8
640,1389,1,8
1389,873,1,8
873,1389,1,8
1389,1390,1,8
1390,1389,1,8
1389,1133,1,8
1133,1389,1,8
1389,956,1,8
956,1389,1,8
1389,1246,1,8
1246,1389,1,8
1381,46,1,8
46,1381,1,8
1381,1023,1,8
1023,1381,1,8
1381,905,1,8
905,1381,1,8
1381,1176,1,8
1176,1381,1,8
1314,719,1,8
719,1314,1,8
1314,9,1,8
9,1314,1,8
1314,394,1,8
394,1314,1,8
1314,581,1,8
581,1314,1,8
1353,1008,1,8
1008,1353,1,8
1353,44,1,8
44,1353,1,8
1353,1093,1,8
1093,1353,1,8
1353,1189,1,8
1189,1353,1,8
1347,678,1,8
678,1347,1,8
1347,898,1,8
898,1347,1,8
1363,334,1,8
334,1363,1,8
1363,793,1,8
793,1363,1,8
1363,495,1,8
495,1363,1,8
1363,2,1,8
2,1363,1,8
1363,784,1,8
784,1363,1,8
1363,792,1,8
792,1363,1,8
1295,364,1,8
364,1295,1,8
1295,861,1,8
861,1295,1,8
1295,45,1,8
45,1295,1,8
1351,1248,1,8
1248,1351,1,8
1351,1173,1,8
1173,1351,1,8
1351,1133,1,8
1133,1351,1,8
1351,1246,1,8
1246,1351,1,8
1351,30,1,8
30,1351,1,8
1351,1049,1,8
1049,1351,1,8
1346,1271,1,8
1271,1346,1,8
1346,56,1,8
56,1346,1,8
1346,63,1,8
63,1346,1,8
1346,43,1,8
43,1346,1,8
1346,946,1,8
946,1346,1,8
1346,1031,1,8
1031,1346,1,8
1359,499,1,8
499,1359,1,8
1359,375,1,8
375,1359,1,8
1331,68,1,8
68,1331,1,8
1331,898,1,8
898,1331,1,8
1331,779,1,8
779,1331,1,8
1331,56,1,8
56,1331,1,8
1331,1250,1,8
1250,1331,1,8
1331,1134,1,8
1134,1331,1,8
1331,822,1,8
822,1331,1,8
1331,1123,1,8
1123,1331,1,8
1331,970,1,8
970,1331,1,8
1285,11,1,8
11,1285,1,8
1285,1009,1,8
1009,1285,1,8
1285,393,1,8
393,1285,1,8
1285,8,1,8
8,1285,1,8
1285,429,1,8
429,1285,1,8
1285,849,1,8
849,1285,1,8
1302,1009,1,8
1009,1302,1,8
1302,1097,1,8
1097,1302,1,8
1311,4,1,8
4,1311,1,8
1311,1238,1,8
1238,1311,1,8
1311,1152,1,8
1152,1311,1,8
1311,634,1,8
634,1311,1,8
1311,743,1,8
743,1311,1,8
1296,352,1,8
352,1296,1,8
1296,364,1,8
364,1296,1,8
1296,1194,1,8
1194,1296,1,8
1296,1102,1,8
1102,1296,1,8
1340,25,1,8
25,1340,1,8
1340,716,1,8
716,1340,1,8
1340,1244,1,8
1244,1340,1,8
1340,628,1,8
628,1340,1,8
1340,1262,1,8
1262,1340,1,8
1340,1051,1,8
1051,1340,1,8
1340,1248,1,8
1248,1340,1,8
1340,1023,1,8
1023,1340,1,8
1340,899,1,8
899,1340,1,8
1340,1246,1,8
1246,1340,1,8
1316,884,1,8
884,1316,1,8
1316,19,1,8
19,1316,1,8
1323,880,1,8
880,1323,1,8
1373,1150,1,8
1150,1373,1,8
1299,1184,1,8
1184,1299,1,8
1299,2,1,8
2,1299,1,8
1299,9,1,8
9,1299,1,8
1318,877,1,8
877,1318,1,8
1318,1154,1,8
1154,1318,1,8
1318,409,1,8
409,1318,1,8
1318,884,1,8
884,1318,1,8
1318,790,1,8
790,1318,1,8
1321,21,1,8
21,1321,1,8
1321,70,1,8
70,1321,1,8
1321,1111,1,8
1111,1321,1,8
1321,495,1,8
495,1321,1,8
1321,902,1,8
902,1321,1,8
1321,1213,1,8
1213,1321,1,8
1321,1049,1,8
1049,1321,1,8
1284,1101,1,8
1101,1284,1,8
1284,42,1,8
42,1284,1,8
1384,1237,1,8
1237,1384,1,8
1384,1223,1,8
1223,1384,1,8
1384,1221,1,8
1221,1384,1,8
1384,952,1,8
952,1384,1,8
1384,1260,1,8
1260,1384,1,8
1384,1224,1,8
1224,1384,1,8
1344,946,1,8
946,1344,1,8
1344,56,1,8
56,1344,1,8
1320,92,1,8
92,1320,1,8
1320,649,1,8
649,1320,1,8
1320,636,1,8
636,1320,1,8
1335,1104,1,8
1104,1335,1,8
1335,727,1,8
727,1335,1,8
1335,1063,1,8
1063,1335,1,8
1335,1266,1,8
1266,1335,1,8
1341,1162,1,8
1162,1341,1,8
1341,1070,1,8
1070,1341,1,8
1300,1086,1,8
1086,1300,1,8
1300,7,1,8
7,1300,1,8
1300,42,1,8
42,1300,1,8
1300,614,1,8
614,1300,1,8
1300,690,1,8
690,1300,1,8
1300,1087,1,8
1087,1300,1,8
1300,925,1,8
925,1300,1,8
1300,1108,1,8
1108,1300,1,8
1349,946,1,8
946,1349,1,8
1349,56,1,8
56,1349,1,8
1349,1250,1,8
1250,1349,1,8
1382,885,1,8
885,1382,1,8
1382,424,1,8
424,1382,1,8
1382,741,1,8
741,1382,1,8
1382,669,1,8
669,1382,1,8
1382,73,1,8
73,1382,1,8
1382,79,1,8
79,1382,1,8
1382,826,1,8
826,1382,1,8
1382,1174,1,8
1174,1382,1,8
1382,1236,1,8
1236,1382,1,8
1382,1175,1,8
1175,1382,1,8
1382,38,1,8
38,1382,1,8
1382,94,1,8
94,1382,1,8
1388,956,1,8
956,1388,1,8
1388,1133,1,8
1133,1388,1,8
1388,40,1,8
40,1388,1,8
1388,1244,1,8
1244,1388,1,8
1388,30,1,8
30,1388,1,8
1388,42,1,8
42,1388,1,8
1280,5,1,8
5,1280,1,8
1280,931,1,8
931,1280,1,8
1328,1173,1,8
1173,1328,1,8
1328,32,1,8
32,1328,1,8
1328,1177,1,8
1177,1328,1,8
1281,12,1,8
12,1281,1,8
1281,678,1,8
678,1281,1,8
1281,393,1,8
393,1281,1,8
1281,1093,1,8
1093,1281,1,8
1334,1120,1,8
1120,1334,1,8
1334,517,1,8
517,1334,1,8
1334,1053,1,8
1053,1334,1,8
1334,1248,1,8
1248,1334,1,8
1334,1131,1,8
1131,1334,1,8
1334,1250,1,8
1250,1334,1,8
1334,1132,1,8
1132,1334,1,8
1334,1244,1,8
1244,1334,1,8
1334,41,1,8
41,1334,1,8
1348,946,1,8
946,1348,1,8
1348,1250,1,8
1250,1348,1,8
1348,511,1,8
511,1348,1,8
1348,56,1,8
56,1348,1,8
1348,1244,1,8
1244,1348,1,8
1348,1245,1,8
1245,1348,1,8
1327,859,1,8
859,1327,1,8
1327,63,1,8
63,1327,1,8
1327,795,1,8
795,1327,1,8
1327,657,1,8
657,1327,1,8
1355,691,1,8
691,1355,1,8
1355,996,1,8
996,1355,1,8
1355,364,1,8
364,1355,1,8
1391,4,1,8
4,1391,1,8
1391,634,1,8
634,1391,1,8
1391,811,1,8
811,1391,1,8
1372,897,1,8
897,1372,1,8
1372,943,1,8
943,1372,1,8
1372,64,1,8
64,1372,1,8
1372,1039,1,8
1039,1372,1,8
1364,953,1,8
953,1364,1,8
1364,634,1,8
634,1364,1,8
1364,951,1,8
951,1364,1,8
1364,860,1,8
860,1364,1,8
1364,368,1,8
368,1364,1,8
1364,1236,1,8
1236,1364,1,8
1370,1255,1,8
1255,1370,1,8
1370,745,1,8
745,1370,1,8
1390,584,1,8
584,1390,1,8
1390,511,1,8
511,1390,1,8
1390,1238,1,8
1238,1390,1,8
1390,634,1,8
634,1390,1,8
1390,743,1,8
743,1390,1,8
1390,1221,1,8
1221,1390,1,8
1390,895,1,8
895,1390,1,8
1390,956,1,8
956,1390,1,8
1390,952,1,8
952,1390,1,8
1390,1389,1,8
1389,1390,1,8
1390,957,1,8
957,1390,1,8
1390,537,1,8
537,1390,1,8
1368,654,1,8
654,1368,1,8
1368,648,1,8
648,1368,1,8
1368,1200,1,8
1200,1368,1,8
1368,981,1,8
981,1368,1,8
1377,968,1,8
968,1377,1,8
1377,986,1,8
986,1377,1,8
1377,956,1,8
956,1377,1,8
1377,1226,1,8
1226,1377,1,8
1377,10,1,8
10,1377,1,8
1304,855,1,8
855,1304,1,8
1304,841,1,8
841,1304,1,8
1304,583,1,8
583,1304,1,8
1304,849,1,8
849,1304,1,8
1304,919,1,8
919,1304,1,8
1343,946,1,8
946,1343,1,8
1343,956,1,8
956,1343,1,8
1343,499,1,8
499,1343,1,8
1342,1246,1,8
1246,1342,1,8
1342,805,1,8
805,1342,1,8
1342,30,1,8
30,1342,1,8
1342,712,1,8
712,1342,1,8
1358,1022,1,8
1022,1358,1,8
1358,1059,1,8
1059,1358,1,8
1330,632,1,8
632,1330,1,8
1330,366,1,8
366,1330,1,8
1330,581,1,8
581,1330,1,8
1330,382,1,8
382,1330,1,8
1330,727,1,8
727,1330,1,8
1332,701,1,8
701,1332,1,8
1332,1138,1,8
1138,1332,1,8
1332,778,1,8
778,1332,1,8
1332,624,1,8
624,1332,1,8
1332,1151,1,8
1151,1332,1,8
1332,57,1,8
57,1332,1,8
1385,636,1,8
636,1385,1,8
1385,952,1,8
952,1385,1,8
1385,652,1,8
652,1385,1,8
1361,738,1,8
738,1361,1,8
1362,753,1,8
753,1362,1,8
1362,647,1,8
647,1362,1,8
1362,668,1,8
668,1362,1,8
1329,1114,1,8
1114,1329,1,8
1329,1113,1,8
1113,1329,1,8
1329,900,1,8
900,1329,1,8
1329,796,1,8
796,1329,1,8
1329,76,1,8
76,1329,1,8
1329,78,1,8
78,1329,1,8
1329,873,1,8
873,1329,1,8
1357,641,1,8
641,1357,1,8
1357,1129,1,8
1129,1357,1,8
1357,777,1,8
777,1357,1,8
1357,580,1,8
580,1357,1,8
1386,22,1,8
22,1386,1,8
1386,956,1,8
956,1386,1,8
1386,1246,1,8
1246,1386,1,8
1386,895,1,8
895,1386,1,8
1360,624,1,8
624,1360,1,8
1360,778,1,8
778,1360,1,8
1360,701,1,8
701,1360,1,8
1378,1040,1,8
1040,1378,1,8
1378,1211,1,8
1211,1378,1,8
1289,924,1,8
924,1289,1,8
1289,12,1,8
12,1289,1,8
1338,1244,1,8
1244,1338,1,8
1338,10,1,8
10,1338,1,8
1354,1102,1,8
1102,1354,1,8
1354,861,1,8
861,1354,1,8
1383,66,1,8
66,1383,1,8
1383,495,1,8
495,1383,1,8
1383,886,1,8
886,1383,1,8
1383,424,1,8
424,1383,1,8
1383,535,1,8
